NewsID	NewsTypeID	Title	SubTitle	Summary	Article	DateArticle	DateRelease	DateArchive	Active	Tags	URL
349	0	CeeLo Stops By "The Tonight Show with Jay Leno"...Again!			<p>   Last night, CeeLo appeared on NBC&#39;s &quot;The Tonight Show with Jay Leno&quot; and discussed why &quot;The Voice&quot; is different from other reality TV talent shows, his cat Purrfect and revealed that he was actually approached by Simon Cowell to be a judge on the &quot; X Factor&quot;. In case you missed it, watch CeeLo&#39;s interview with Jay Leno below:</p>  <p>   Part 1:</p>  <p>   <object height="288" width="512"><param name="movie" value="http://www.hulu.com/embed/d5ibUkv_K8ix6pNZurMmRQ" /><param name="allowFullScreen" value="true" /><embed allowfullscreen="true" height="288" src="http://www.hulu.com/embed/d5ibUkv_K8ix6pNZurMmRQ" type="application/x-shockwave-flash" width="512"></embed></object></p>  <p>   Part 2:</p>  <p>   <object height="288" width="512"><param name="movie" value="http://www.hulu.com/embed/AYJG54ocFhjzpxon_31-VA" /><param name="allowFullScreen" value="true" /><embed allowfullscreen="true" height="288" src="http://www.hulu.com/embed/AYJG54ocFhjzpxon_31-VA" type="application/x-shockwave-flash" width="512"></embed></object></p>  	2012-04-05 17:44:00.000	2012-04-05 17:05:00.000	2022-04-05 00:00:00.000	1	ceelo,jay leno,cee lo green,the voice	http://www.ceelogreen.com/news,view_349.htm
350	0	CeeLo To Perform At the New Orleans Jazz Festival			<p>   <a href="http://api.ning.com:80/files/I0FQeb2H42V00FRdjXvsNOpJTCGna3HjWbBHM0Xn9yAa5FNBywsFFRmsqej*6-MfyJa38N-J3UBqWn2*SZpj0bOQt4bjKDjb/CeeLo_Performance.jpg" target="_self"><img class="align-full" src="http://api.ning.com:80/files/I0FQeb2H42V00FRdjXvsNOpJTCGna3HjWbBHM0Xn9yAa5FNBywsFFRmsqej*6-MfyJa38N-J3UBqWn2*SZpj0bOQt4bjKDjb/CeeLo_Performance.jpg" style="width: 554px; height: 405px;" /></a></p>  <p>   Are you making your way to the New Orleans Jazz &amp; Heritage Festival this year? Well, so is CeeLo! Catch CeeLo at the annual New Orleans Jazz &amp; Heritage Festival on April 28, 2012.</p>  <p>   Tickets are on sale NOW!</p>  <p>   Get your tickets <a href="http://bit.ly/nojazzfest12">HERE</a>.</p>  	2012-04-08 14:56:00.000	2012-04-08 14:08:00.000	2022-04-08 00:00:00.000	1	ceelo,new orleans jazz fest,cee lo green,the voice,	http://www.ceelogreen.com/news,view_350.htm
351	0	Get Your "CeeLo Green Presents LOBERACE" VIP Package!			<p>   <a href="http://api.ning.com:80/files/rttHA5TiJksBAFCsQtGtDkmXO8HEnmd00XsFKFZ-RwXf2eULFkFUUEpN9X4Jv9ubGtveGsXegKeE5FjpwrdKv7z2j9u06chG/425202_336188453085115_129330203770942_853283_1832360321_n.jpg" target="_self"><img class="align-full" src="http://api.ning.com:80/files/rttHA5TiJksBAFCsQtGtDkmXO8HEnmd00XsFKFZ-RwXf2eULFkFUUEpN9X4Jv9ubGtveGsXegKeE5FjpwrdKv7z2j9u06chG/425202_336188453085115_129330203770942_853283_1832360321_n.jpg" width="594" /></a></p>  <p>   Experience CeeLo&#39;s new Vegas show &quot;CeeLo Green Presents LOBERACE&quot; like a high roller and meet him too! Get your VIP package filled with tons of goodies before they&#39;re sold out. Blink, and they&#39;ll be GONE! Tickets for &quot;CeeLo Green Presents LOBERACE&quot; at Planet Hollywood Resort &amp; Casino go on sale TODAY at 10 AM.</p>  <p>   Choose between two VIP packages:</p>  <p>   <strong>CeeLo Green VIP Packages </strong></p>  <p>   CeeLo Premium Q&amp;A Meet &amp; Greet Package <br />   Includes: <br />   -1 Premium Seat in the First 10 Rows <br />   -1 Q&amp;A session with CeeLo <br />   -1 Meet &amp; Greet and Photo Opportunity with CeeLo <br />   -1 Pair Oversized Sunglasses <br />   -1 Calendar Wall Poster <br />   -1 Commemorative VIP Laminate <br />   <br />   CeeLo Enhanced Merchandise Package <br />   Includes: <br />   -1 Premium Seat Ticket <br />   -1 Pair Oversized Sunglasses <br />   -1 Calendar Wall Poster</p>  <p>   &nbsp;</p>  <p>   Get your VIP Package <a href="http://bit.ly/CeeLoVegasVIP">HERE</a>.</p>  	2012-04-14 12:26:00.000	2012-04-14 12:14:00.000	2022-04-14 00:00:00.000	1	ceelo,loberace,vip,hollywood,vegas,planet hollywood,casino	http://www.ceelogreen.com/news,view_351.htm
352	0	CeeLo Nominated For 2 Billboard Music Awards!			<p>   <img alt="billboard" src="http://a.abc.com/media/shows/billboard-music-awards-2012/videoplaceholder/billboard-music-awards-2012.jpg" style="width: 585px; height: 330px;" /></p>  <p>   <span class="hasCaption">Congratulations to CeeLo on being nominated for 2 Billboard Music Awards in the categories, &quot;Top R&amp;B Artist&quot; and &quot;Top R&amp;B Song&quot;.</span></p>  <p>   <span class="hasCaption">The awards ceremony airs live from the MGM Grand Garden Arena in Las Vegas on Sunday, May 20th. Tune in to ABC at 8/7c.</span></p>  	2012-04-22 16:54:00.000	2012-04-22 16:22:00.000	2022-04-22 00:00:00.000	1	ceelo,Billboard Music Awards,the voice,cee lo green	http://www.ceelogreen.com/news,view_352.htm
353	0	Goodie Mob Performs "Fight To Win" on The Voice			<p>   Goodie Mob is back! Last night, CeeLo, Khujo, Big Gipp and T-Mo reunited on &quot;The Voice&quot; with a special performance of their new song &quot;Fight To Win&quot;. In case you missed it, watch their performance below: <object align="middle" classid="clsid:d27cdb6e-ae6d-11cf-96b8-444553540000" height="347" id="nbcwidget" width="512"><param name="allowScriptAccess" value="always" /><param name="allowFullScreen" value="true" /><param name="movie" value="http://www.nbc.com/assets/video/5-0/swf/DirectWidget.swf?CXNID=1000004.10045NXC&amp;widID=4727a250e66f9723&amp;configXML=http://www.nbc.com/service/videowidget/params/dmlkZW9faWQ9MTM5NzkyNg==/%3FpageURL%3Dunknown%26referrerURL%3Dunknown" /><param name="quality" value="high" /><param name="bgcolor" value="#000000" /><embed align="middle" allowfullscreen="true" allowscriptaccess="always" bgcolor="#000000" height="347" quality="high" src="http://www.nbc.com/assets/video/5-0/swf/DirectWidget.swf?CXNID=1000004.10045NXC&amp;widID=4727a250e66f9723&amp;configXML=http://www.nbc.com/service/videowidget/params/dmlkZW9faWQ9MTM5NzkyNg==/%3FpageURL%3Dunknown%26referrerURL%3Dunknown" type="application/x-shockwave-flash" width="512"></embed></object></p>	2012-04-24 23:44:00.000	2012-04-24 23:24:00.000	2022-04-24 00:00:00.000	1	ceelo,goodie mob,the voice,fight to win,cee lo green	http://www.ceelogreen.com/news,view_353.htm
354	0	Goodie Mob Back With New Single!			<p>   <strong>Goodie Mob</strong> is back with a new single &#39;<strong>Fight To Win</strong>&#39; available now on iTunes!</p>  <p>   Click <a href="http://smarturl.it/fighttowin">HERE</a> to download now. Look out for the new album coming soon.</p>  <p>   <a href="http://smarturl.it/fighttowin"><img alt="" height="409" src="https://fbcdn-sphotos-a.akamaihd.net/hphotos-ak-snc7/427791_366975726673054_129330203770942_921353_1055923633_n.jpg" width="617" /></a></p>  	2012-04-26 17:28:00.000	2012-04-26 17:26:00.000	2022-04-26 00:00:00.000	1	goodie mob fight to win new album	http://www.ceelogreen.com/news,view_354.htm
355	0	CeeLo's ‘Purrfect’ New Jingle			<p>   <a href="http://www.accesshollywood.com/cee-lo-greens-purrfect-new-jingle_video_1399757">Access Hollywood</a> recently went behind the scenes &amp; in the studio with <strong>CeeLo</strong> &amp; <strong>Purrfect The Cat</strong> for their remix of <strong>Meow Mix</strong>&#39;s iconic jingle.</p>  <p>   Click <a href="http://www.meowmix.com/">HERE</a> to download the jingle &amp; ringtone now!</p>  <p>   <object classid="clsid:D27CDB6E-AE6D-11cf-96B8-444553540000" codebase="http://download.macromedia.com/pub/shockwave/cabs/flash/swflash.cab#version=9,0,47,0" height="270" id="flashObj" width="480"><param name="movie" value="http://c.brightcove.com/services/viewer/federated_f9?isVid=1&amp;isUI=1" /><param name="bgcolor" value="#FFFFFF" /><param name="flashVars" value="videoId=1620141079001&amp;playerID=1490276379001&amp;playerKey=AQ~~,AAABAY6g5IE~,g0_gr83Y4h2gsONEuiYgmhMw_6Z52KwP&amp;domain=embed&amp;dynamicStreaming=true" /><param name="base" value="http://admin.brightcove.com" /><param name="seamlesstabbing" value="false" /><param name="allowFullScreen" value="true" /><param name="swLiveConnect" value="true" /><param name="allowScriptAccess" value="always" /><embed allowfullscreen="true" allowscriptaccess="always" base="http://admin.brightcove.com" bgcolor="#FFFFFF" flashvars="videoId=1620141079001&amp;playerID=1490276379001&amp;playerKey=AQ~~,AAABAY6g5IE~,g0_gr83Y4h2gsONEuiYgmhMw_6Z52KwP&amp;domain=embed&amp;dynamicStreaming=true" height="270" name="flashObj" pluginspage="http://www.macromedia.com/shockwave/download/index.cgi?P1_Prod_Version=ShockwaveFlash" seamlesstabbing="false" src="http://c.brightcove.com/services/viewer/federated_f9?isVid=1&amp;isUI=1" swliveconnect="true" type="application/x-shockwave-flash" width="480"></embed></object></p>  	2012-05-07 20:43:00.000	2012-05-07 20:07:00.000	2022-05-07 00:00:00.000	1	CeeLo Green Purrfect The Cat Remix Iconic Meow Mix Jingle	http://www.ceelogreen.com/news,view_355.htm
356	2	The Voice Finale Tonight!			<p>   <a href="http://twitter.com/ceelogreen">Coach Cee Lo</a> catches up with <a href="http://twitter.com/cmilianofficial">Christina Milian</a> before tonight&#39;s finale.</p>  <p>   <strong>Juliet Simms</strong> the finalist on Team Cee Lo will be performing with the other 3 finalists.</p>  <p>   Tune in to The Voice tonight at 8/7c on NBC and don&#39;t forget to vote!</p>  <p>   <iframe frameborder="0" height="347" id="NBC Video Widget" src="http://www.nbc.com/assets/video/widget/widget.html?vid=1399975" width="512"></iframe></p>  	2012-05-07 21:46:00.000	2012-05-07 21:07:00.000	2022-05-07 00:00:00.000	1	Cee Lo Green The Voice Juliet Simms	http://www.ceelogreen.com/news,view_356.htm
357	0	The Voice Finale Recap & Webstore Sale!			<p>   Did everyone get to check out the finale of <a href="http://www.nbc.com/the-voice/"><strong>The Voice</strong></a>? We&#39;ll leave you with the suspense,check out the video below and find out!</p>  <p>   <iframe frameborder="0" height="347" id="NBC Video Widget" src="http://www.nbc.com/assets/video/widget/widget.html?vid=1400563" width="512"></iframe></p>  <p>   To celebrate we&#39;re having an exclusive sale on the <strong><a href="http://store.ceelogreen.com/sale-2.html%20?eml=20120508/ceelo/promotional/ecom-store/voicefinale_storesale&amp;sp_rid=MjM0MDgxNTI3NzES1&amp;sp_mid=39175061&amp;eml=39175061">webstore</a></strong>.</p>  <p>   <img alt="" height="324" src="http://contenta.mkt1397.com/ra/2012/3826/05/39175061/cee-lo-finale-pack_325.jpg" width="325" /></p>  <p>   Pick up your <strong>Finale Pack</strong> featuring our favorite CeeLo merch! Plus <strong>save 50%</strong> on all apparel and accessories today only!</p>  	2012-05-09 17:20:00.000	2012-05-09 17:09:00.000	2022-05-09 00:00:00.000	1	webstore finale sale the voice cee lo	http://www.ceelogreen.com/news,view_357.htm
358	0	CeeLo & Purrfect The Cat Covers Fast Company			<p>   CeeLo &amp; Purrfect The Cat play the cover for this month&#39;s issue of <a href="http://www.fastcompany.com/"><strong><em>Fast Company</em></strong></a>.</p>  <p>   Mr. Green rounds out the top 5 of the most creative list in business. The issue hits newstands May 22nd.&nbsp;</p>  <p style="text-align: center;">   <img alt="" height="434" src="http://rapradar.files.wordpress.com/2012/05/fast-company-ceelo-cover-p.jpg?w=540" width="349" /></p>  	2012-05-15 18:02:00.000	2012-05-15 18:15:00.000	2022-05-15 00:00:00.000	1	ceelo green purrfect the cat fast company	http://www.ceelogreen.com/news,view_358.htm
360	0	CeeLo & Goodie Mob on Jimmy Kimmel Live!			<p>   CeeLo and the Goodie Mob performed their hit &quot;Fight To WIn&quot; last night on <a href="http://abc.go.com/shows/jimmy-kimmel-live/" target="_blank">Jimmy Kimmel Live!</a>&nbsp;- Check out the video below followed by CeeLo&#39;s interview with Kimmel!</p>    <iframe width="560" height="315" src="http://www.youtube.com/embed/k22TtSUHSrE" frameborder="0" allowfullscreen></iframe>  <iframe width="560" height="315" src="http://www.youtube.com/embed/faShyc4T2lU" frameborder="0" allowfullscreen></iframe>  <iframe width="560" height="315" src="http://www.youtube.com/embed/wNaf6eBWVx0" frameborder="0" allowfullscreen></iframe>	2012-06-12 20:07:00.000	2012-06-12 20:12:00.000	2022-06-12 00:00:00.000	1		http://www.ceelogreen.com/news,view_360.htm
